STORE_ID,DATE,TRAFFIC
1,2023-12-05 00:00:00.000,2839
1,2023-12-06 00:00:00.000,2476
1,2023-12-07 00:00:00.000,2863
1,2023-12-08 00:00:00.000,2622
1,2023-12-09 00:00:00.000,3078
1,2023-12-10 00:00:00.000,4205
1,2023-12-11 00:00:00.000,2708
1,2023-12-12 00:00:00.000,2951
1,2023-12-13 00:00:00.000,2755
1,2023-12-14 00:00:00.000,2808
1,2023-12-15 00:00:00.000,2864
1,2023-12-16 00:00:00.000,3024
1,2023-12-17 00:00:00.000,4569
1,2023-12-18 00:00:00.000,2315
1,2023-12-19 00:00:00.000,3237
1,2023-12-20 00:00:00.000,3266
1,2023-12-21 00:00:00.000,3532
1,2023-12-22 00:00:00.000,3533
1,2023-12-23 00:00:00.000,3707
1,2023-12-24 00:00:00.000,2684
1,2023-12-25 00:00:00.000,0
1,2023-12-26 00:00:00.000,2457
1,2023-12-27 00:00:00.000,3455
1,2023-12-28 00:00:00.000,3282
1,2023-12-29 00:00:00.000,3481
1,2023-12-30 00:00:00.000,3474
1,2023-12-31 00:00:00.000,2173
1,2024-01-01 00:00:00.000,0
1,2024-01-02 00:00:00.000,2983
1,2024-01-03 00:00:00.000,3350
1,2024-01-04 00:00:00.000,2874
1,2024-01-05 00:00:00.000,2878
1,2024-01-06 00:00:00.000,1686
1,2024-01-07 00:00:00.000,3882
1,2024-01-08 00:00:00.000,1615
1,2024-01-09 00:00:00.000,2191
1,2024-01-10 00:00:00.000,2082
1,2024-01-11 00:00:00.000,3050
1,2024-01-12 00:00:00.000,2599
1,2024-01-13 00:00:00.000,2812
1,2024-01-14 00:00:00.000,4000
1,2024-01-15 00:00:00.000,1663
1,2024-01-16 00:00:00.000,2298
1,2024-01-17 00:00:00.000,2334
1,2024-01-18 00:00:00.000,2501
1,2024-01-19 00:00:00.000,2292
1,2024-01-20 00:00:00.000,2455
1,2024-01-21 00:00:00.000,3990
1,2024-01-22 00:00:00.000,1466
1,2024-01-23 00:00:00.000,2368
1,2024-01-24 00:00:00.000,2291
1,2024-01-25 00:00:00.000,2401
1,2024-01-26 00:00:00.000,2250
1,2024-01-27 00:00:00.000,2488
1,2024-01-28 00:00:00.000,3830
1,2024-01-29 00:00:00.000,1250
1,2024-01-30 00:00:00.000,2239
1,2024-01-31 00:00:00.000,2191
1,2024-02-01 00:00:00.000,2115
1,2024-02-02 00:00:00.000,2057
1,2024-02-03 00:00:00.000,2111
1,2024-02-04 00:00:00.000,3314
1,2024-02-05 00:00:00.000,1148
1,2024-02-06 00:00:00.000,2068
1,2024-02-07 00:00:00.000,1957
1,2024-02-08 00:00:00.000,1927
1,2024-02-09 00:00:00.000,1886
1,2024-02-10 00:00:00.000,2007
1,2024-02-11 00:00:00.000,2944
1,2024-02-12 00:00:00.000,894
1,2024-02-13 00:00:00.000,1948
1,2024-02-14 00:00:00.000,1886
1,2024-02-15 00:00:00.000,1866
1,2024-02-16 00:00:00.000,1786
1,2024-02-17 00:00:00.000,1857
1,2024-02-18 00:00:00.000,2765
1,2024-02-19 00:00:00.000,806
1,2024-02-20 00:00:00.000,1920
1,2024-02-21 00:00:00.000,1805
1,2024-02-22 00:00:00.000,1921
1,2024-02-23 00:00:00.000,1929
1,2024-02-24 00:00:00.000,2035
1,2024-02-25 00:00:00.000,2910
1,2024-02-26 00:00:00.000,822
1,2024-02-27 00:00:00.000,1914
1,2024-02-28 00:00:00.000,1929
1,2024-03-01 00:00:00.000,2080
1,2024-03-02 00:00:00.000,2084
1,2024-03-03 00:00:00.000,2069
1,2024-03-04 00:00:00.000,3041
1,2024-03-05 00:00:00.000,1012
1,2024-03-06 00:00:00.000,1659
1,2024-03-07 00:00:00.000,1616
1,2024-03-08 00:00:00.000,1722
1,2024-03-09 00:00:00.000,1731
1,2024-03-10 00:00:00.000,1794
1,2024-03-11 00:00:00.000,3081
1,2024-03-12 00:00:00.000,867
1,2024-03-13 00:00:00.000,1835
1,2024-03-14 00:00:00.000,1709
1,2024-03-15 00:00:00.000,1970
1,2024-03-16 00:00:00.000,1925
1,2024-03-17 00:00:00.000,2075
1,2024-03-18 00:00:00.000,3025
1,2024-03-19 00:00:00.000,868
1,2024-03-20 00:00:00.000,1862
1,2024-03-21 00:00:00.000,1773
1,2024-03-22 00:00:00.000,1700
1,2024-03-23 00:00:00.000,1570
1,2024-03-24 00:00:00.000,1862
1,2024-03-25 00:00:00.000,2787
1,2024-03-26 00:00:00.000,843
1,2024-03-27 00:00:00.000,1662
1,2024-03-28 00:00:00.000,1766
1,2024-03-29 00:00:00.000,1898
1,2024-03-30 00:00:00.000,1907
1,2024-03-31 00:00:00.000,2003
1,2024-04-01 00:00:00.000,3122
1,2024-04-02 00:00:00.000,1289
1,2024-04-03 00:00:00.000,2298
1,2024-04-04 00:00:00.000,2290
1,2024-04-05 00:00:00.000,2333
1,2024-04-06 00:00:00.000,1986
1,2024-04-07 00:00:00.000,1841
1,2024-04-08 00:00:00.000,3253
1,2024-04-09 00:00:00.000,1042
1,2024-04-10 00:00:00.000,1466
1,2024-04-11 00:00:00.000,2368
1,2024-04-12 00:00:00.000,2288
1,2024-04-13 00:00:00.000,2331
1,2024-04-14 00:00:00.000,2352
1,2024-04-15 00:00:00.000,3523
1,2024-04-16 00:00:00.000,1188
1,2024-04-17 00:00:00.000,2198
1,2024-04-18 00:00:00.000,2272
1,2024-04-19 00:00:00.000,2581
1,2024-04-20 00:00:00.000,2631
1,2024-04-21 00:00:00.000,2249
1,2024-04-22 00:00:00.000,3108
1,2024-04-23 00:00:00.000,1188
1,2024-04-24 00:00:00.000,1974
1,2024-04-25 00:00:00.000,2304
1,2024-04-26 00:00:00.000,2343
1,2024-04-27 00:00:00.000,2325
1,2024-04-28 00:00:00.000,2457
1,2024-04-29 00:00:00.000,3584
1,2024-04-30 00:00:00.000,1170
1,2024-05-01 00:00:00.000,145
1,2024-05-02 00:00:00.000,2584
1,2024-05-03 00:00:00.000,2513
1,2024-05-04 00:00:00.000,2547
1,2024-05-05 00:00:00.000,2633
1,2024-05-06 00:00:00.000,3604
1,2024-05-07 00:00:00.000,1399
1,2024-05-08 00:00:00.000,2509
1,2024-05-09 00:00:00.000,2005
1,2024-05-10 00:00:00.000,2195
1,2024-05-11 00:00:00.000,2248
1,2024-05-12 00:00:00.000,2280
1,2024-05-13 00:00:00.000,3436
1,2024-05-14 00:00:00.000,986
1,2024-05-15 00:00:00.000,2134
1,2024-05-16 00:00:00.000,2174
1,2024-05-17 00:00:00.000,2286
1,2024-05-18 00:00:00.000,1714
1,2024-05-19 00:00:00.000,3238
1,2024-05-20 00:00:00.000,3234
1,2024-05-21 00:00:00.000,876
1,2024-05-22 00:00:00.000,2057
1,2024-05-23 00:00:00.000,2013
1,2024-05-24 00:00:00.000,2214
1,2024-05-25 00:00:00.000,2271
1,2024-05-26 00:00:00.000,2429
1,2024-05-27 00:00:00.000,3550
1,2024-05-28 00:00:00.000,1063
1,2024-05-29 00:00:00.000,1776
1,2024-05-30 00:00:00.000,2514
1,2024-05-31 00:00:00.000,2620
1,2024-06-01 00:00:00.000,2672
1,2024-06-02 00:00:00.000,2883
1,2024-06-03 00:00:00.000,4130
1,2024-06-04 00:00:00.000,1715
1,2024-06-05 00:00:00.000,2698
1,2024-06-06 00:00:00.000,2687
1,2024-06-07 00:00:00.000,2833
1,2024-06-08 00:00:00.000,2592
1,2024-06-09 00:00:00.000,2938
1,2024-06-10 00:00:00.000,4134
1,2024-06-11 00:00:00.000,1306
1,2024-06-12 00:00:00.000,2700
1,2024-06-13 00:00:00.000,2731
1,2024-06-14 00:00:00.000,2954
1,2024-06-15 00:00:00.000,2887
1,2024-06-16 00:00:00.000,2920
1,2024-06-17 00:00:00.000,4052
1,2024-06-18 00:00:00.000,1443
1,2024-06-19 00:00:00.000,2633
1,2024-06-20 00:00:00.000,2488
1,2024-06-21 00:00:00.000,2733
1,2024-06-22 00:00:00.000,2540
1,2024-06-23 00:00:00.000,2823
1,2024-06-24 00:00:00.000,3935
1,2024-06-25 00:00:00.000,1468
1,2024-06-26 00:00:00.000,2876
1,2024-06-27 00:00:00.000,2760
1,2024-06-28 00:00:00.000,3474
1,2024-06-29 00:00:00.000,3129
1,2024-06-30 00:00:00.000,2846
1,2024-07-01 00:00:00.000,3898
1,2024-07-02 00:00:00.000,2311
1,2024-07-03 00:00:00.000,3168
1,2024-07-04 00:00:00.000,3009
1,2024-07-05 00:00:00.000,3048
1,2024-07-06 00:00:00.000,3335
1,2024-07-07 00:00:00.000,3106
1,2024-07-08 00:00:00.000,4195
1,2024-07-09 00:00:00.000,1763
1,2024-07-10 00:00:00.000,3174
1,2024-07-11 00:00:00.000,2882
1,2024-07-12 00:00:00.000,3004
1,2024-07-13 00:00:00.000,2970
1,2024-07-14 00:00:00.000,2923
1,2024-07-15 00:00:00.000,3606
1,2024-07-16 00:00:00.000,1349
1,2024-07-17 00:00:00.000,2812
1,2024-07-18 00:00:00.000,2590
1,2024-07-19 00:00:00.000,2658
1,2024-07-20 00:00:00.000,2725
1,2024-07-21 00:00:00.000,2122
1,2024-07-22 00:00:00.000,3440
1,2024-07-23 00:00:00.000,1247
1,2024-07-24 00:00:00.000,2524
1,2024-07-25 00:00:00.000,2567
1,2024-07-26 00:00:00.000,2556
1,2024-07-27 00:00:00.000,2311
1,2024-07-28 00:00:00.000,2445
1,2024-07-29 00:00:00.000,3190
1,2024-07-30 00:00:00.000,1116
1,2024-07-31 00:00:00.000,2631
1,2024-08-01 00:00:00.000,2454
1,2024-08-02 00:00:00.000,2158
1,2024-08-03 00:00:00.000,2269
1,2024-08-04 00:00:00.000,2279
1,2024-08-05 00:00:00.000,2736
1,2024-08-06 00:00:00.000,1043
1,2024-08-07 00:00:00.000,2207
1,2024-08-08 00:00:00.000,2137
1,2024-08-09 00:00:00.000,2083
1,2024-08-10 00:00:00.000,2093
1,2024-08-11 00:00:00.000,1966
1,2024-08-12 00:00:00.000,2364
1,2024-08-13 00:00:00.000,775
1,2024-08-14 00:00:00.000,2181
1,2024-08-15 00:00:00.000,1148
1,2024-08-16 00:00:00.000,2056
1,2024-08-17 00:00:00.000,2056
1,2024-08-18 00:00:00.000,1925
1,2024-08-19 00:00:00.000,2307
1,2024-08-20 00:00:00.000,759
1,2024-08-21 00:00:00.000,1915
1,2024-08-22 00:00:00.000,1820
1,2024-08-23 00:00:00.000,1827
1,2024-08-24 00:00:00.000,1803
1,2024-08-25 00:00:00.000,1870
1,2024-08-26 00:00:00.000,2544
1,2024-08-27 00:00:00.000,913
1,2024-08-28 00:00:00.000,2118
1,2024-08-29 00:00:00.000,2087
1,2024-08-30 00:00:00.000,2219
1,2024-08-31 00:00:00.000,2371
1,2024-09-01 00:00:00.000,2199
1,2024-09-02 00:00:00.000,3290
1,2024-09-03 00:00:00.000,1408
1,2024-09-04 00:00:00.000,2005
1,2024-09-05 00:00:00.000,1846
1,2024-09-06 00:00:00.000,1885
1,2024-09-07 00:00:00.000,1779
1,2024-09-08 00:00:00.000,1808
1,2024-09-09 00:00:00.000,2555
1,2024-09-10 00:00:00.000,1007
1,2024-09-11 00:00:00.000,1637
1,2024-09-12 00:00:00.000,1599
1,2024-09-13 00:00:00.000,1849
1,2024-09-14 00:00:00.000,1753
1,2024-09-15 00:00:00.000,1908
1,2024-09-16 00:00:00.000,2776
1,2024-09-17 00:00:00.000,968
1,2024-09-18 00:00:00.000,1723
1,2024-09-19 00:00:00.000,1795
1,2024-09-20 00:00:00.000,1926
1,2024-09-21 00:00:00.000,1823
1,2024-09-22 00:00:00.000,2149
1,2024-09-23 00:00:00.000,3336
1,2024-09-24 00:00:00.000,1122
1,2024-09-25 00:00:00.000,1963
1,2024-09-26 00:00:00.000,1857
1,2024-09-27 00:00:00.000,1934
1,2024-09-28 00:00:00.000,1947
1,2024-09-29 00:00:00.000,2049
1,2024-09-30 00:00:00.000,3353
1,2024-10-01 00:00:00.000,1274
1,2024-10-02 00:00:00.000,2133
1,2024-10-03 00:00:00.000,1588
1,2024-10-04 00:00:00.000,2108
1,2024-10-05 00:00:00.000,2073
1,2024-10-06 00:00:00.000,2241
1,2024-10-07 00:00:00.000,3318
1,2024-10-08 00:00:00.000,1059
1,2024-10-09 00:00:00.000,1853
1,2024-10-10 00:00:00.000,1968
1,2024-10-11 00:00:00.000,2047
1,2024-10-12 00:00:00.000,1791
1,2024-10-13 00:00:00.000,2112
1,2024-10-14 00:00:00.000,3474
1,2024-10-15 00:00:00.000,1203
1,2024-10-16 00:00:00.000,2468
1,2024-10-17 00:00:00.000,2280
1,2024-10-18 00:00:00.000,2354
1,2024-10-19 00:00:00.000,2137
1,2024-10-20 00:00:00.000,2015
1,2024-10-21 00:00:00.000,3500
1,2024-10-22 00:00:00.000,1320
1,2024-10-23 00:00:00.000,2462
1,2024-10-24 00:00:00.000,2381
1,2024-10-25 00:00:00.000,2364
1,2024-10-26 00:00:00.000,2295
1,2024-10-27 00:00:00.000,2499
1,2024-10-28 00:00:00.000,3566
1,2024-10-29 00:00:00.000,1292
1,2024-10-30 00:00:00.000,2813
1,2024-10-31 00:00:00.000,2313
1,2024-11-01 00:00:00.000,2031
1,2024-11-02 00:00:00.000,2318
1,2024-11-03 00:00:00.000,2851
1,2024-11-04 00:00:00.000,3693
1,2024-11-05 00:00:00.000,1563
1,2024-11-06 00:00:00.000,2203
1,2024-11-07 00:00:00.000,2236
1,2024-11-08 00:00:00.000,2273
1,2024-11-09 00:00:00.000,2252
1,2024-11-10 00:00:00.000,2438
1,2024-11-11 00:00:00.000,2974
1,2024-11-12 00:00:00.000,1567
1,2024-11-13 00:00:00.000,2000
1,2024-11-14 00:00:00.000,1952
1,2024-11-15 00:00:00.000,2229
1,2024-11-16 00:00:00.000,2090
1,2024-11-17 00:00:00.000,2475
1,2024-11-18 00:00:00.000,3571
1,2024-11-19 00:00:00.000,1360
1,2024-11-20 00:00:00.000,2103
1,2024-11-21 00:00:00.000,2164
1,2024-11-22 00:00:00.000,2393
1,2024-11-23 00:00:00.000,2564
1,2024-11-24 00:00:00.000,3791
1,2024-11-25 00:00:00.000,4483
1,2024-11-26 00:00:00.000,2374
1,2024-11-27 00:00:00.000,2381
1,2024-11-28 00:00:00.000,2344
1,2024-11-29 00:00:00.000,2386
1,2024-11-30 00:00:00.000,2462
1,2024-12-01 00:00:00.000,2675
1,2024-12-02 00:00:00.000,4150
1,2024-12-03 00:00:00.000,2120
1,2024-12-04 00:00:00.000,2536
1,2024-12-05 00:00:00.000,2517
1,2024-12-06 00:00:00.000,2546
1,2024-12-07 00:00:00.000,2783
1,2024-12-08 00:00:00.000,2518
1,2024-12-09 00:00:00.000,3903
1,2024-12-10 00:00:00.000,2026
1,2024-12-11 00:00:00.000,2392
1,2024-12-12 00:00:00.000,2331
1,2024-12-13 00:00:00.000,2567
1,2024-12-14 00:00:00.000,2625
1,2024-12-15 00:00:00.000,2795
1,2024-12-16 00:00:00.000,4166
1,2024-12-17 00:00:00.000,2546
1,2024-12-18 00:00:00.000,3035
1,2024-12-19 00:00:00.000,2867
1,2024-12-20 00:00:00.000,3194
1,2024-12-21 00:00:00.000,3200
1,2024-12-22 00:00:00.000,3555
1,2024-12-23 00:00:00.000,4316
1,2024-12-24 00:00:00.000,1912
1,2024-12-25 00:00:00.000,0
1,2024-12-26 00:00:00.000,2879
1,2024-12-27 00:00:00.000,3478
1,2024-12-28 00:00:00.000,3538
1,2024-12-29 00:00:00.000,3449
1,2024-12-30 00:00:00.000,3891
1,2024-12-31 00:00:00.000,1501
2,2022-01-01 00:00:00.000,0
2,2022-01-02 00:00:00.000,1570
2,2022-01-03 00:00:00.000,453
2,2022-01-04 00:00:00.000,1313
2,2022-01-05 00:00:00.000,1450
2,2022-01-06 00:00:00.000,661
2,2022-01-07 00:00:00.000,938
2,2022-01-08 00:00:00.000,937
2,2022-01-09 00:00:00.000,1230
2,2022-01-10 00:00:00.000,162
2,2022-01-11 00:00:00.000,850
2,2022-01-12 00:00:00.000,738
2,2022-01-13 00:00:00.000,769
2,2022-01-14 00:00:00.000,696
2,2022-01-15 00:00:00.000,731
2,2022-01-16 00:00:00.000,874
2,2022-01-17 00:00:00.000,0
2,2022-01-18 00:00:00.000,625
2,2022-01-19 00:00:00.000,555
2,2022-01-20 00:00:00.000,1072
2,2022-01-21 00:00:00.000,1040
2,2022-01-22 00:00:00.000,1012
2,2022-01-23 00:00:00.000,1260
2,2022-01-24 00:00:00.000,453
2,2022-01-25 00:00:00.000,919
2,2022-01-26 00:00:00.000,868
2,2022-01-27 00:00:00.000,858
2,2022-01-28 00:00:00.000,787
2,2022-01-29 00:00:00.000,902
2,2022-01-30 00:00:00.000,1220
2,2022-01-31 00:00:00.000,80
2,2022-02-01 00:00:00.000,409
2,2022-02-02 00:00:00.000,405
2,2022-02-03 00:00:00.000,337
2,2022-02-04 00:00:00.000,380
2,2022-02-05 00:00:00.000,365
2,2022-02-06 00:00:00.000,356
2,2022-02-07 00:00:00.000,0
2,2022-02-08 00:00:00.000,783
2,2022-02-09 00:00:00.000,720
2,2022-02-10 00:00:00.000,726
2,2022-02-11 00:00:00.000,740
2,2022-02-12 00:00:00.000,888
2,2022-02-13 00:00:00.000,907
2,2022-02-14 00:00:00.000,0
2,2022-02-15 00:00:00.000,775
2,2022-02-16 00:00:00.000,538
2,2022-02-17 00:00:00.000,663
2,2022-02-18 00:00:00.000,614
2,2022-02-19 00:00:00.000,709
2,2022-02-20 00:00:00.000,775
2,2022-02-21 00:00:00.000,0
2,2022-02-22 00:00:00.000,710
2,2022-02-23 00:00:00.000,693
2,2022-02-24 00:00:00.000,698
2,2022-02-25 00:00:00.000,672
2,2022-02-26 00:00:00.000,748
2,2022-02-27 00:00:00.000,1081
2,2022-02-28 00:00:00.000,5
2,2022-03-01 00:00:00.000,851
2,2022-03-02 00:00:00.000,913
2,2022-03-03 00:00:00.000,868
2,2022-03-04 00:00:00.000,778
2,2022-03-05 00:00:00.000,951
2,2022-03-06 00:00:00.000,1165
2,2022-03-07 00:00:00.000,0
2,2022-03-08 00:00:00.000,1067
2,2022-03-09 00:00:00.000,1023
2,2022-03-10 00:00:00.000,1048
2,2022-03-11 00:00:00.000,987
2,2022-03-12 00:00:00.000,983
2,2022-03-13 00:00:00.000,1241
2,2022-03-14 00:00:00.000,0
2,2022-03-15 00:00:00.000,1164
2,2022-03-16 00:00:00.000,1176
2,2022-03-17 00:00:00.000,1210
2,2022-03-18 00:00:00.000,1160
2,2022-03-19 00:00:00.000,1055
2,2022-03-20 00:00:00.000,1333
2,2022-03-21 00:00:00.000,31
2,2022-03-22 00:00:00.000,1351
2,2022-03-23 00:00:00.000,1043
2,2022-03-24 00:00:00.000,1057
2,2022-03-25 00:00:00.000,1169
2,2022-03-26 00:00:00.000,1245
2,2022-03-27 00:00:00.000,1314
2,2022-03-28 00:00:00.000,30
2,2022-03-29 00:00:00.000,1009
2,2022-03-30 00:00:00.000,988
2,2022-03-31 00:00:00.000,1043
2,2022-04-01 00:00:00.000,770
2,2022-04-02 00:00:00.000,139
2,2022-04-03 00:00:00.000,906
2,2022-04-04 00:00:00.000,0
2,2022-04-05 00:00:00.000,229
2,2022-04-06 00:00:00.000,851
2,2022-04-07 00:00:00.000,807
2,2022-04-08 00:00:00.000,843
2,2022-04-09 00:00:00.000,844
2,2022-04-10 00:00:00.000,882
2,2022-04-11 00:00:00.000,19
2,2022-04-12 00:00:00.000,766
2,2022-04-13 00:00:00.000,682
2,2022-04-14 00:00:00.000,667
2,2022-04-15 00:00:00.000,601
2,2022-04-16 00:00:00.000,630
2,2022-04-17 00:00:00.000,730
2,2022-04-18 00:00:00.000,16
2,2022-04-19 00:00:00.000,560
2,2022-04-20 00:00:00.000,571
2,2022-04-21 00:00:00.000,496
2,2022-04-22 00:00:00.000,557
2,2022-04-23 00:00:00.000,586
2,2022-04-24 00:00:00.000,766
2,2022-04-25 00:00:00.000,19
2,2022-04-26 00:00:00.000,676
2,2022-04-27 00:00:00.000,643
2,2022-04-28 00:00:00.000,767
2,2022-04-29 00:00:00.000,745
2,2022-04-30 00:00:00.000,934
2,2022-05-01 00:00:00.000,139
2,2022-05-02 00:00:00.000,94
2,2022-05-03 00:00:00.000,1185
2,2022-05-04 00:00:00.000,1069
2,2022-05-05 00:00:00.000,1096
2,2022-05-06 00:00:00.000,1210
2,2022-05-07 00:00:00.000,1244
2,2022-05-08 00:00:00.000,1838
2,2022-05-09 00:00:00.000,114
2,2022-05-10 00:00:00.000,1299
2,2022-05-11 00:00:00.000,1176
2,2022-05-12 00:00:00.000,1363
2,2022-05-13 00:00:00.000,416
2,2022-05-14 00:00:00.000,1712
2,2022-05-15 00:00:00.000,1724
2,2022-05-16 00:00:00.000,137
2,2022-05-17 00:00:00.000,1021
2,2022-05-18 00:00:00.000,1124
2,2022-05-19 00:00:00.000,2271
2,2022-05-20 00:00:00.000,2345
2,2022-05-21 00:00:00.000,2292
2,2022-05-22 00:00:00.000,3044
2,2022-05-23 00:00:00.000,85
2,2022-05-24 00:00:00.000,1218
2,2022-05-25 00:00:00.000,2522
2,2022-05-26 00:00:00.000,2373
2,2022-05-27 00:00:00.000,2328
2,2022-05-28 00:00:00.000,2976
2,2022-05-29 00:00:00.000,3602
2,2022-05-30 00:00:00.000,97
2,2022-05-31 00:00:00.000,3196
2,2022-06-01 00:00:00.000,3024
2,2022-06-02 00:00:00.000,2921
2,2022-06-03 00:00:00.000,1359
2,2022-06-04 00:00:00.000,3886
2,2022-06-05 00:00:00.000,4594
2,2022-06-06 00:00:00.000,97
2,2022-06-07 00:00:00.000,3040
2,2022-06-08 00:00:00.000,2837
2,2022-06-09 00:00:00.000,2973
2,2022-06-10 00:00:00.000,2833
2,2022-06-11 00:00:00.000,2941
2,2022-06-12 00:00:00.000,4364
2,2022-06-13 00:00:00.000,228
2,2022-06-14 00:00:00.000,3080
2,2022-06-15 00:00:00.000,2939
2,2022-06-16 00:00:00.000,2799
2,2022-06-17 00:00:00.000,2558
2,2022-06-18 00:00:00.000,2858
2,2022-06-19 00:00:00.000,3879
2,2022-06-20 00:00:00.000,216
2,2022-06-21 00:00:00.000,2822
2,2022-06-22 00:00:00.000,2636
2,2022-06-23 00:00:00.000,2636
2,2022-06-24 00:00:00.000,2290
2,2022-06-25 00:00:00.000,2905
2,2022-06-26 00:00:00.000,4034
2,2022-06-27 00:00:00.000,88
2,2022-06-28 00:00:00.000,3046
2,2022-06-29 00:00:00.000,2755
2,2022-06-30 00:00:00.000,3316
2,2022-07-01 00:00:00.000,3327
2,2022-07-02 00:00:00.000,3279
2,2022-07-03 00:00:00.000,4478
2,2022-07-04 00:00:00.000,841
2,2022-07-05 00:00:00.000,3252
2,2022-07-06 00:00:00.000,2887
2,2022-07-07 00:00:00.000,3131
2,2022-07-08 00:00:00.000,2935
2,2022-07-09 00:00:00.000,2866
2,2022-07-10 00:00:00.000,3866
2,2022-07-11 00:00:00.000,164
2,2022-07-12 00:00:00.000,2909
2,2022-07-13 00:00:00.000,2555
2,2022-07-14 00:00:00.000,2258
2,2022-07-15 00:00:00.000,2508
2,2022-07-16 00:00:00.000,2597
2,2022-07-17 00:00:00.000,3706
2,2022-07-18 00:00:00.000,81
2,2022-07-19 00:00:00.000,2983
2,2022-07-20 00:00:00.000,2673
2,2022-07-21 00:00:00.000,2416
2,2022-07-22 00:00:00.000,2569
2,2022-07-23 00:00:00.000,2514
2,2022-07-24 00:00:00.000,2986
2,2022-07-25 00:00:00.000,80
2,2022-07-26 00:00:00.000,2746
2,2022-07-27 00:00:00.000,2514
2,2022-07-28 00:00:00.000,2526
2,2022-07-29 00:00:00.000,2530
2,2022-07-30 00:00:00.000,2540
2,2022-07-31 00:00:00.000,3282
2,2022-08-01 00:00:00.000,69
2,2022-08-02 00:00:00.000,2804
2,2022-08-03 00:00:00.000,2611
2,2022-08-04 00:00:00.000,2781
2,2022-08-05 00:00:00.000,2630
2,2022-08-06 00:00:00.000,2424
2,2022-08-07 00:00:00.000,3208
2,2022-08-08 00:00:00.000,89
2,2022-08-09 00:00:00.000,2619
2,2022-08-10 00:00:00.000,2464
2,2022-08-11 00:00:00.000,2486
2,2022-08-12 00:00:00.000,2400
2,2022-08-13 00:00:00.000,2355
2,2022-08-14 00:00:00.000,2910
2,2022-08-15 00:00:00.000,71
2,2022-08-16 00:00:00.000,2473
2,2022-08-17 00:00:00.000,2511
2,2022-08-18 00:00:00.000,2311
2,2022-08-19 00:00:00.000,2291
2,2022-08-20 00:00:00.000,2325
2,2022-08-21 00:00:00.000,2977
2,2022-08-22 00:00:00.000,70
2,2022-08-23 00:00:00.000,2351
2,2022-08-24 00:00:00.000,2384
2,2022-08-25 00:00:00.000,2390
2,2022-08-26 00:00:00.000,2352
2,2022-08-27 00:00:00.000,2441
2,2022-08-28 00:00:00.000,3402
2,2022-08-29 00:00:00.000,80
2,2022-08-30 00:00:00.000,2658
2,2022-08-31 00:00:00.000,2708
2,2022-09-01 00:00:00.000,2748
2,2022-09-02 00:00:00.000,2534
2,2022-09-03 00:00:00.000,2495
2,2022-09-04 00:00:00.000,3649
2,2022-09-05 00:00:00.000,81
2,2022-09-06 00:00:00.000,2317
2,2022-09-07 00:00:00.000,2104
2,2022-09-08 00:00:00.000,2140
2,2022-09-09 00:00:00.000,1933
2,2022-09-10 00:00:00.000,2178
2,2022-09-11 00:00:00.000,3128
2,2022-09-12 00:00:00.000,217
2,2022-09-13 00:00:00.000,2246
2,2022-09-14 00:00:00.000,2101
2,2022-09-15 00:00:00.000,2055
2,2022-09-16 00:00:00.000,2356
2,2022-09-17 00:00:00.000,2433
2,2022-09-18 00:00:00.000,3699
2,2022-09-19 00:00:00.000,93
2,2022-09-20 00:00:00.000,2436
2,2022-09-21 00:00:00.000,2396
2,2022-09-22 00:00:00.000,2471
2,2022-09-23 00:00:00.000,2328
2,2022-09-24 00:00:00.000,2146
2,2022-09-25 00:00:00.000,3782
2,2022-09-26 00:00:00.000,109
2,2022-09-27 00:00:00.000,2272
2,2022-09-28 00:00:00.000,2325
2,2022-09-29 00:00:00.000,2277
2,2022-09-30 00:00:00.000,2713
2,2022-10-01 00:00:00.000,2787
2,2022-10-02 00:00:00.000,4502
2,2022-10-03 00:00:00.000,204
2,2022-10-04 00:00:00.000,2727
2,2022-10-05 00:00:00.000,2556
2,2022-10-06 00:00:00.000,2611
2,2022-10-07 00:00:00.000,2830
2,2022-10-08 00:00:00.000,2946
2,2022-10-09 00:00:00.000,4613
2,2022-10-10 00:00:00.000,279
2,2022-10-11 00:00:00.000,3029
2,2022-10-12 00:00:00.000,2100
2,2022-10-13 00:00:00.000,2930
2,2022-10-14 00:00:00.000,2896
2,2022-10-15 00:00:00.000,2778
2,2022-10-16 00:00:00.000,4382
2,2022-10-17 00:00:00.000,125
2,2022-10-18 00:00:00.000,2795
2,2022-10-19 00:00:00.000,2430
2,2022-10-20 00:00:00.000,2452
2,2022-10-21 00:00:00.000,2271
2,2022-10-22 00:00:00.000,2755
2,2022-10-23 00:00:00.000,4112
2,2022-10-24 00:00:00.000,129
2,2022-10-25 00:00:00.000,2780
2,2022-10-26 00:00:00.000,2261
2,2022-10-27 00:00:00.000,2762
2,2022-10-28 00:00:00.000,2804
2,2022-10-29 00:00:00.000,2938
2,2022-10-30 00:00:00.000,4080
2,2022-10-31 00:00:00.000,232
2,2022-11-01 00:00:00.000,920
2,2022-11-02 00:00:00.000,2901
2,2022-11-03 00:00:00.000,2823
2,2022-11-04 00:00:00.000,2939
2,2022-11-05 00:00:00.000,3122
2,2022-11-06 00:00:00.000,4677
2,2022-11-07 00:00:00.000,344
2,2022-11-08 00:00:00.000,2706
2,2022-11-09 00:00:00.000,2630
